"id","sex","height"
2686201,"FEMALE",170
5236348,"FEMALE",156
3104215,"MALE",176
9315452,"FEMALE",186
1041020,"MALE",191
8090530,"FEMALE",175
2311659,"FEMALE",155
7753946,"MALE",164
7339284,"MALE",175
3257438,"FEMALE",165
9455104,"MALE",169
7246318,"MALE",173
3169782,"MALE",163
9143959,"FEMALE",144
6752142,"FEMALE",168
2307681,"MALE",150
2897206,"FEMALE",170
5136889,"FEMALE",175
6947340,"FEMALE",170
8214835,"MALE",178
2347119,"MALE",183
2526407,"MALE",183
9796778,"MALE",185
7778643,"FEMALE",179
9298851,"MALE",179
2985749,"MALE",171
4772936,"MALE",182
7764259,"FEMALE",157
9874549,"MALE",173
7355885,"FEMALE",182
4805532,"MALE",150
1221448,"MALE",170
1648952,"FEMALE",173
5142940,"FEMALE",172
7267825,"FEMALE",164
3823163,"MALE",160
6947852,"FEMALE",161
7530647,"FEMALE",169
9160496,"MALE",172
5104733,"FEMALE",174
1726337,"FEMALE",161
7890389,"FEMALE",176
1587139,"FEMALE",171
4647677,"MALE",164
6723822,"FEMALE",173
8499153,"FEMALE",165
9588475,"MALE",182
2780448,"FEMALE",172
7343596,"MALE",161
7930605,"FEMALE",165
1472120,"FEMALE",158
4817398,"FEMALE",166
7451332,"MALE",178
6428142,"MALE",185
5363944,"MALE",173
6708599,"FEMALE",165
5316176,"MALE",179
7060583,"MALE",187
1606436,"FEMALE",153
3387339,"FEMALE",167
2416050,"FEMALE",154
2036882,"FEMALE",160
6029620,"MALE",163
4322938,"FEMALE",156
9595610,"MALE",172
7868541,"MALE",174
5539985,"MALE",182
2354941,"MALE",171
1817183,"MALE",172
4323953,"MALE",183
2101052,"FEMALE",169
3733378,"FEMALE",147
1482081,"FEMALE",155
8680748,"FEMALE",171
2848345,"MALE",166
2615317,"FEMALE",164
1774602,"MALE",172
6503345,"MALE",180
8224691,"FEMALE",171
6790479,"MALE",190
6822586,"MALE",172
8198627,"FEMALE",173
2225886,"FEMALE",166
5125870,"MALE",172
3110014,"FEMALE",163
9240034,"FEMALE",155
8114169,"FEMALE",171
4043992,"FEMALE",151
1612753,"FEMALE",167
6152079,"FEMALE",171
6493022,"MALE",180
8837953,"MALE",181
9026207,"FEMALE",165
3613554,"MALE",197
8693546,"FEMALE",167
1289888,"MALE",188
7812523,"FEMALE",148
9630580,"MALE",172
7830965,"FEMALE",161
7383401,"MALE",166
6829666,"MALE",167
4708769,"MALE",177
2309238,"MALE",187
3571613,"MALE",164
6487818,"MALE",182
7036505,"MALE",182
7287244,"MALE",165
7567760,"MALE",171
3938462,"FEMALE",180
4042214,"MALE",172
8566207,"MALE",188
4356229,"FEMALE",181
5942611,"MALE",184
8886251,"FEMALE",174
9467609,"FEMALE",168
9899941,"MALE",172
9937356,"MALE",173
2237921,"MALE",186
3587608,"FEMALE",151
1363725,"FEMALE",173
5547706,"FEMALE",156
4645473,"FEMALE",158
4703586,"FEMALE",157
9376496,"MALE",176
3244750,"FEMALE",163
9290476,"MALE",167
6188945,"FEMALE",177
6315346,"FEMALE",163
2449775,"MALE",162
3193287,"MALE",171
4402767,"FEMALE",157
6980145,"FEMALE",154
9570671,"FEMALE",167
1524395,"MALE",165
3568022,"MALE",172
3817792,"FEMALE",158
3689688,"MALE",169
7948613,"FEMALE",176
6135196,"FEMALE",164
3789059,"MALE",175
2959752,"FEMALE",167
6869108,"MALE",173
9378845,"FEMALE",164
4639880,"FEMALE",168
5228991,"MALE",182
8367535,"FEMALE",175
4423058,"FEMALE",152
4586122,"FEMALE",166
1574441,"FEMALE",160
9929864,"FEMALE",166
8900868,"FEMALE",157
5619730,"MALE",167
5883626,"MALE",173
4108486,"FEMALE",166
1537842,"FEMALE",153
8542334,"MALE",184
5096704,"MALE",174
2188172,"FEMALE",175
5981652,"FEMALE",188
9789323,"FEMALE",156
5252434,"FEMALE",182
8006344,"MALE",160
7270841,"MALE",178
3881584,"FEMALE",164
5070915,"FEMALE",172
6580780,"FEMALE",160
8905763,"FEMALE",161
6838628,"MALE",172
6151221,"FEMALE",157
1081281,"MALE",161
9056785,"MALE",199
3541917,"FEMALE",169
3365887,"MALE",175
8855699,"MALE",178
4028758,"MALE",171
4688794,"MALE",181
5908307,"MALE",188
3304351,"MALE",175
6902428,"FEMALE",168
1684317,"MALE",195
6947782,"FEMALE",156
1558326,"MALE",170
8022664,"MALE",169
7220212,"MALE",172
3290479,"MALE",191
6578108,"FEMALE",186
5530580,"MALE",176
9407614,"MALE",164
3073536,"FEMALE",163
4766065,"FEMALE",162
6578376,"FEMALE",139
5784254,"FEMALE",162
7959818,"FEMALE",158
8480963,"FEMALE",154
2013130,"MALE",168
6062562,"FEMALE",151
6473579,"FEMALE",174
3305482,"FEMALE",153
9358987,"MALE",160
5899960,"FEMALE",153
4741966,"FEMALE",166
2236482,"MALE",195
7644495,"MALE",168
4184822,"FEMALE",177
8935004,"MALE",168
9836023,"MALE",170
3645993,"FEMALE",164
5844689,"FEMALE",177
6479016,"FEMALE",173
1979146,"MALE",178
6992615,"FEMALE",171
9981338,"FEMALE",158
8261535,"MALE",175
1278138,"MALE",177
3779703,"MALE",190
7214965,"MALE",170
6207917,"FEMALE",177
3772020,"MALE",163
7857656,"MALE",158
6959570,"FEMALE",160
5635449,"FEMALE",158
5821209,"FEMALE",168
3111751,"FEMALE",177
4112849,"FEMALE",162
8531743,"MALE",159
9901720,"MALE",179
7386824,"FEMALE",167
2782313,"MALE",180
9512365,"FEMALE",144
4628427,"MALE",177
6053216,"FEMALE",152
8067090,"MALE",171
6002162,"FEMALE",168
2693944,"MALE",178
9352432,"MALE",169
9494199,"MALE",164
4277284,"MALE",162
1374657,"FEMALE",180
3201567,"FEMALE",158
5605800,"FEMALE",175
8352038,"FEMALE",167
5063770,"MALE",170
5077421,"FEMALE",170
8168570,"FEMALE",141
3502952,"MALE",181
5789592,"MALE",183
6626931,"FEMALE",173
2705408,"MALE",191
7316587,"MALE",154
3640841,"MALE",176
5152992,"FEMALE",174
5792059,"MALE",162
2878280,"MALE",180
9051468,"MALE",178
3561758,"MALE",162
4155384,"FEMALE",156
1671810,"FEMALE",180
2257614,"FEMALE",168
7703204,"MALE",168
3077875,"MALE",189
2223745,"MALE",188
5859703,"MALE",187
8853426,"MALE",171
2433998,"MALE",165
3127457,"MALE",196
9369447,"FEMALE",151
3782527,"FEMALE",171
1205949,"MALE",168
4080640,"MALE",172
6420788,"MALE",166
9441119,"FEMALE",157
1267477,"MALE",158
1258500,"FEMALE",170
5913050,"MALE",173
5554209,"MALE",188
7656588,"MALE",178
5648435,"FEMALE",184
6946709,"FEMALE",157
1530722,"FEMALE",160
1415297,"FEMALE",171
4694122,"FEMALE",176
7252389,"MALE",170
9728031,"FEMALE",158
4104348,"MALE",206
4140089,"MALE",176
2320643,"MALE",156
5857475,"FEMALE",147
8130308,"MALE",166
3001257,"MALE",180
3996557,"FEMALE",170
3800689,"MALE",195
8612821,"MALE",178
8419676,"MALE",174
3671904,"MALE",190
1037109,"MALE",179
9174430,"MALE",176
9972463,"MALE",171
6122983,"MALE",172
9681270,"FEMALE",152
5394295,"MALE",178
1577908,"MALE",170
3410359,"FEMALE",171
2853031,"FEMALE",159
1992765,"MALE",172
1509435,"FEMALE",171
9570795,"FEMALE",141
5259541,"MALE",160
3920187,"MALE",181
6009031,"MALE",156
3650977,"FEMALE",159
1118806,"FEMALE",169
2154699,"FEMALE",171
2187139,"MALE",173
1724731,"MALE",173
5476571,"MALE",181
8069422,"FEMALE",151
5454056,"MALE",169
9072918,"MALE",173
2364170,"MALE",190
3344765,"MALE",160
3968660,"FEMALE",196
4264255,"MALE",178
1156064,"MALE",161
2369841,"FEMALE",178
1271000,"MALE",187
9282819,"MALE",167
9171166,"MALE",186
3985061,"MALE",173
7349659,"MALE",183
8010597,"MALE",181
8494843,"MALE",175
2450337,"FEMALE",162
6254165,"MALE",176
4539263,"FEMALE",140
7427319,"FEMALE",173
2782554,"MALE",176
5400245,"FEMALE",158
4227861,"MALE",176
1254817,"MALE",167
3035702,"MALE",188
5679853,"FEMALE",172
5589441,"FEMALE",171
8579314,"MALE",153
3102707,"FEMALE",161
6420338,"MALE",180
4799968,"FEMALE",171
5591809,"MALE",177
1509408,"MALE",174
5030074,"MALE",169
9444657,"FEMALE",174
7702358,"FEMALE",171
1942187,"MALE",167
8412425,"MALE",188
1178042,"FEMALE",159
8553714,"FEMALE",168
1950208,"MALE",194
6475089,"MALE",192
1989935,"MALE",179
7563319,"FEMALE",165
6912899,"FEMALE",164
1174993,"FEMALE",161
9554604,"MALE",195
7677644,"MALE",171
4226523,"FEMALE",154
6084906,"FEMALE",156
6995033,"MALE",175
7963872,"MALE",166
3473507,"FEMALE",162
9357063,"MALE",174
8174931,"MALE",158
6886578,"MALE",198
2785631,"MALE",166
9580261,"FEMALE",165
7610842,"MALE",181
6822710,"MALE",185
3439714,"MALE",173
6761230,"FEMALE",170
1764399,"MALE",157
3026026,"FEMALE",177
1695290,"MALE",155
2309138,"FEMALE",181
2484558,"MALE",180
6664421,"FEMALE",128
6416998,"FEMALE",160
8380176,"FEMALE",165
7840509,"MALE",185
3389077,"MALE",191
9345750,"FEMALE",175
9543721,"MALE",175
7042807,"MALE",181
6383783,"MALE",167
8707817,"FEMALE",156
1681158,"MALE",178
5357300,"MALE",170
5587134,"FEMALE",175
2646140,"FEMALE",168
1569987,"MALE",167
4500034,"MALE",150
9130561,"MALE",172
4627884,"MALE",172
4274383,"FEMALE",172
9948759,"FEMALE",158
7195659,"MALE",165
4356469,"FEMALE",151
7843280,"MALE",160
1192959,"MALE",177
2260134,"MALE",182
3180943,"MALE",185
9368729,"FEMALE",171
7996278,"FEMALE",173
4876756,"MALE",183
2581123,"MALE",163
1351064,"FEMALE",174
3560044,"MALE",186
5431791,"MALE",175
7104939,"FEMALE",173
1096465,"MALE",176
8005330,"MALE",169
6844915,"MALE",168
7479202,"MALE",168
3353443,"FEMALE",182
3765947,"MALE",151
6407535,"MALE",180
8622925,"FEMALE",148
6354672,"MALE",180
7519165,"MALE",171
9720905,"MALE",173
6356293,"MALE",161
6932129,"MALE",169
1648972,"MALE",171
3595484,"FEMALE",154
3064408,"FEMALE",174
4687078,"MALE",171
3124531,"FEMALE",159
1286464,"FEMALE",166
4324455,"FEMALE",171
3517939,"MALE",150
4157455,"MALE",179
8547347,"MALE",151
4225557,"FEMALE",166
8448968,"MALE",179
7686267,"FEMALE",158
3461093,"MALE",178
3897955,"MALE",165
6706330,"MALE",162
7106001,"MALE",183
7343308,"MALE",181
9535623,"FEMALE",175
9429190,"FEMALE",140
1184954,"FEMALE",166
5535086,"MALE",171
6256653,"MALE",154
7011415,"MALE",173
6352426,"MALE",152
4922146,"MALE",170
6917681,"FEMALE",172
8514426,"MALE",180
6433761,"MALE",180
2697821,"FEMALE",179
2699751,"FEMALE",161
8535561,"MALE",176
7688185,"MALE",170
7291378,"MALE",165
1184675,"FEMALE",175
2382281,"MALE",184
3770751,"MALE",181
1663828,"FEMALE",165
1366344,"MALE",177
5711272,"MALE",173
3099275,"MALE",182
6666191,"MALE",197
8377804,"FEMALE",180
6829684,"MALE",161
7322822,"MALE",180
4700413,"MALE",167
2443838,"MALE",168
6385294,"MALE",177
4275730,"MALE",181
8026892,"MALE",173
5332818,"MALE",161
2328086,"MALE",175
6709444,"MALE",173
4277141,"FEMALE",184
8171002,"MALE",167
5330829,"MALE",168
6286656,"MALE",176
6507084,"MALE",162
5703912,"FEMALE",180
9344413,"MALE",149
4454806,"MALE",192
1422317,"FEMALE",167
8427404,"FEMALE",168
7978810,"FEMALE",186
4714007,"MALE",191
8998070,"MALE",180
8161177,"MALE",192
6390784,"FEMALE",165
8496956,"FEMALE",148
5260102,"MALE",190
5383416,"MALE",187
6928251,"FEMALE",170
2711875,"FEMALE",155
4115829,"MALE",190
9845418,"MALE",170
9550853,"FEMALE",156
5454224,"MALE",167
8601433,"MALE",166
6075884,"MALE",177
2347379,"FEMALE",165
1279323,"MALE",173
4196833,"MALE",164
7349623,"FEMALE",159
2372589,"MALE",166
9964678,"MALE",174
4193335,"MALE",156
9135761,"FEMALE",164
8164728,"MALE",166
8957821,"MALE",183
4330490,"MALE",184
1552688,"FEMALE",149
5115018,"MALE",180
5953879,"MALE",171
9932649,"FEMALE",175
8291926,"MALE",184
1776412,"FEMALE",161
3222962,"MALE",168
2564606,"FEMALE",175
7913687,"MALE",177
2142764,"MALE",170
4355514,"MALE",184
8263078,"MALE",176
7946323,"MALE",198
6393403,"MALE",184
4871013,"MALE",172
1200905,"FEMALE",156
6681686,"MALE",176
4707960,"MALE",169
4620013,"FEMALE",140
1660490,"FEMALE",172
5191688,"MALE",161
3140460,"FEMALE",177
3592816,"MALE",188
1063564,"FEMALE",159
7423188,"MALE",173
2797820,"FEMALE",173
5730839,"MALE",151
9706269,"MALE",160
8951599,"MALE",164
8343222,"FEMALE",167
1221466,"MALE",168
9820355,"FEMALE",167
3916203,"FEMALE",168
2140350,"MALE",174
4302732,"MALE",177
2415967,"MALE",191
9946420,"FEMALE",165
8911132,"FEMALE",165
3942545,"FEMALE",173
8325555,"FEMALE",163
3530882,"MALE",178
4284793,"MALE",172
5426499,"FEMALE",162
2286850,"FEMALE",156
8056659,"FEMALE",160
9013302,"FEMALE",166
7028436,"FEMALE",173
6549757,"FEMALE",169
7820760,"FEMALE",169
4555903,"MALE",195
2324875,"FEMALE",157
7722542,"FEMALE",170
2029275,"MALE",181
9032284,"MALE",173
1492055,"MALE",165
3065148,"MALE",180
4124253,"FEMALE",145
8126135,"MALE",175
6688295,"MALE",157
5287149,"FEMALE",160
6197624,"MALE",165
2928892,"MALE",181
6659458,"MALE",170
7928334,"MALE",173
8015806,"MALE",172
1679737,"FEMALE",167
1030998,"MALE",156
6827687,"MALE",176
4474389,"FEMALE",178
4594090,"FEMALE",185
3060892,"FEMALE",167
2915104,"FEMALE",150
7292284,"MALE",187
8021740,"MALE",170
3736084,"FEMALE",156
1368530,"FEMALE",173
8453205,"MALE",161
3362608,"FEMALE",156
7387608,"FEMALE",173
2975383,"MALE",174
8204867,"MALE",172
1092140,"FEMALE",162
6951669,"MALE",171
3806662,"FEMALE",157
8841980,"MALE",163
5766757,"MALE",172
8838884,"MALE",184
6314656,"FEMALE",141
5207899,"MALE",162
4805399,"FEMALE",157
5935988,"FEMALE",173
6631959,"MALE",180
5131565,"MALE",169
7169986,"FEMALE",159
5324440,"FEMALE",168
1924748,"FEMALE",170
2031360,"FEMALE",176
1467843,"MALE",162
1229189,"FEMALE",157
6653120,"MALE",194
9181108,"MALE",175
5688070,"MALE",165
7964530,"FEMALE",163
6457232,"MALE",187
2868632,"MALE",176
5637247,"FEMALE",171
4448550,"MALE",162
1071437,"FEMALE",167
4225884,"MALE",168
2475926,"FEMALE",162
8215889,"MALE",173
5446893,"FEMALE",151
7616926,"MALE",197
9688519,"FEMALE",170
4051098,"MALE",171
8778503,"FEMALE",169
4321082,"MALE",158
3394778,"MALE",196
7642035,"MALE",185
2383883,"FEMALE",170
5348269,"FEMALE",149
4687389,"MALE",188
6038235,"FEMALE",150
3147345,"MALE",184
9509767,"FEMALE",181
4471411,"MALE",160
6845372,"MALE",174
1914710,"MALE",172
8108207,"MALE",185
6640999,"FEMALE",165
1816291,"FEMALE",186
2254157,"FEMALE",160
3871660,"MALE",183
8895881,"FEMALE",156
1189892,"MALE",168
4666594,"MALE",150
2281323,"FEMALE",157
4456416,"MALE",172
6149481,"MALE",180
8250260,"MALE",200
3474494,"FEMALE",154
3009539,"MALE",178
3374007,"MALE",174
1676789,"FEMALE",155
4384173,"MALE",172
2059826,"MALE",158
7903346,"MALE",188
4789444,"MALE",165
5593720,"MALE",185
7456481,"FEMALE",162
1789630,"MALE",176
5101971,"FEMALE",170
3428965,"FEMALE",176
3620556,"FEMALE",156
9289689,"MALE",167
2448439,"MALE",174
1400730,"MALE",172
8074553,"MALE",173
9246311,"FEMALE",146
4055591,"MALE",172
1064738,"MALE",176
3531551,"FEMALE",168
8648014,"MALE",165
3066189,"FEMALE",150
1859073,"MALE",166
6186321,"MALE",157
7909994,"MALE",156
6877829,"FEMALE",158
4150713,"FEMALE",174
5831152,"MALE",168
9989836,"FEMALE",160
1315540,"MALE",191
2937343,"MALE",179
7608734,"FEMALE",193
5891253,"FEMALE",166
9123367,"MALE",177
1501922,"MALE",181
1050497,"FEMALE",161
3487116,"FEMALE",160
7072899,"MALE",201
4187993,"MALE",173
8109606,"FEMALE",176
1569535,"FEMALE",160
6108492,"MALE",167
2502035,"FEMALE",160
9902489,"MALE",182
6298780,"FEMALE",183
1349319,"MALE",163
5890550,"MALE",208
9427491,"FEMALE",167
2110928,"MALE",178
3669255,"FEMALE",180
6006396,"FEMALE",165
3833308,"FEMALE",177
6646727,"FEMALE",161
7421565,"MALE",181
6781379,"FEMALE",153
1315678,"MALE",188
7567727,"MALE",188
2554867,"MALE",189
6676016,"FEMALE",172
6760037,"MALE",165
6040234,"MALE",168
8976968,"FEMALE",154
6492063,"FEMALE",164
3092699,"MALE",170
3995367,"FEMALE",144
6613820,"FEMALE",152
9873925,"FEMALE",163
2457116,"FEMALE",163
9761793,"FEMALE",137
2585455,"FEMALE",154
9671087,"MALE",172
7357139,"MALE",190
8346003,"FEMALE",150
5677994,"FEMALE",172
2853215,"FEMALE",157
5455739,"MALE",168
2446782,"MALE",180
1101311,"MALE",167
4347656,"FEMALE",153
5525213,"MALE",175
4024250,"FEMALE",162
5590950,"FEMALE",160
2973403,"MALE",175
9045494,"FEMALE",154
1776336,"FEMALE",167
9964586,"FEMALE",162
3464928,"MALE",172
8612451,"MALE",186
8731221,"FEMALE",170
9521925,"FEMALE",169
9296384,"MALE",176
6813922,"FEMALE",165
6724542,"FEMALE",158
1679043,"FEMALE",169
9267949,"FEMALE",170
5049320,"FEMALE",157
1941049,"MALE",176
3678175,"FEMALE",165
3491252,"MALE",181
4924503,"FEMALE",168
3194679,"FEMALE",161
3128233,"MALE",171
8516163,"MALE",162
2964945,"MALE",180
7496446,"MALE",193
2205383,"MALE",187
4964342,"FEMALE",165
2859564,"FEMALE",161
3129272,"FEMALE",169
2079337,"FEMALE",154
3373106,"MALE",178
9756071,"MALE",184
1489652,"MALE",188
4176681,"FEMALE",171
4761733,"MALE",174
4510105,"MALE",167
3506007,"FEMALE",141
6520282,"FEMALE",156
9223041,"MALE",161
1515678,"FEMALE",162
6593773,"MALE",179
4918107,"FEMALE",175
4004893,"MALE",169
1143845,"FEMALE",174
6520188,"MALE",179
2343327,"FEMALE",169
7791061,"MALE",180
3029992,"FEMALE",157
5680579,"FEMALE",176
7821019,"FEMALE",152
8141709,"MALE",190
2052290,"FEMALE",184
1327672,"FEMALE",182
2368073,"MALE",177
9290824,"MALE",165
2932636,"FEMALE",154
5911313,"MALE",174
8056282,"FEMALE",156
1426372,"FEMALE",173
7575387,"MALE",163
7348145,"MALE",184
6025989,"FEMALE",183
2073580,"FEMALE",184
2481712,"MALE",156
3203803,"MALE",158
8668921,"FEMALE",170
5718943,"MALE",177
6453763,"MALE",191
3691051,"FEMALE",145
5420451,"FEMALE",161
9981201,"MALE",191
5919053,"FEMALE",164
2146122,"MALE",178
9673790,"MALE",163
8113705,"FEMALE",163
3409279,"MALE",175
5399447,"FEMALE",156
9963236,"FEMALE",174
5973871,"MALE",163
9348040,"MALE",184
9975856,"FEMALE",169
1298753,"FEMALE",162
4945002,"MALE",186
8405557,"MALE",167
5559805,"FEMALE",152
6518095,"MALE",158
2686789,"FEMALE",166
1806208,"MALE",164
9769031,"MALE",183
8549729,"MALE",162
4500121,"FEMALE",138
4594678,"MALE",171
3523330,"MALE",176
4847333,"MALE",170
3950195,"MALE",173
5164087,"MALE",197
8987047,"MALE",185
8474647,"FEMALE",149
5433876,"FEMALE",157
1269320,"MALE",147
7694068,"FEMALE",162
9691608,"MALE",166
2218863,"MALE",165
8695050,"MALE",169
5339906,"MALE",177
7539435,"FEMALE",165
5060692,"FEMALE",163
7895772,"MALE",180
6724046,"MALE",164
8122738,"FEMALE",153
2237660,"FEMALE",166
4685465,"MALE",166
1884685,"FEMALE",170
3131515,"MALE",182
5915358,"FEMALE",160
9826442,"FEMALE",161
2054216,"FEMALE",157
3919472,"MALE",162
1344988,"FEMALE",163
8773673,"FEMALE",174
5132621,"FEMALE",176
1978782,"FEMALE",169
3590895,"FEMALE",162
2135010,"FEMALE",171
1127470,"FEMALE",156
4587291,"MALE",185
8831142,"MALE",189
3528892,"MALE",177
9226430,"FEMALE",160
9600668,"FEMALE",153
1265720,"MALE",184
5268347,"MALE",190
4752783,"MALE",170
5177009,"FEMALE",162
9751005,"MALE",184
8196164,"FEMALE",162
6125096,"FEMALE",158
5730264,"MALE",174
3810956,"FEMALE",168
4383706,"MALE",172
2950888,"FEMALE",161
6349921,"MALE",169
7500711,"FEMALE",153
5551750,"FEMALE",153
6207543,"FEMALE",178
7626430,"MALE",173
3508205,"MALE",162
2207496,"MALE",189
7263690,"FEMALE",176
2726752,"FEMALE",178
3554913,"FEMALE",152
7042255,"MALE",174
2473209,"FEMALE",178
9001058,"FEMALE",165
1121294,"FEMALE",171
2351897,"FEMALE",173
7403021,"MALE",178
9278034,"MALE",179
1283550,"FEMALE",173
2395437,"MALE",170
3418969,"MALE",160
2173293,"MALE",169
9830501,"FEMALE",165
9090770,"FEMALE",159
3756575,"MALE",171
9109189,"MALE",169
2602813,"MALE",184
5828205,"FEMALE",177
5103518,"FEMALE",165
6447375,"MALE",178
6111696,"FEMALE",169
4384530,"MALE",179
5106502,"MALE",165
3443149,"FEMALE",163
4656752,"FEMALE",164
4496146,"FEMALE",170
5085568,"MALE",185
1185213,"MALE",176
6217760,"MALE",163
1465827,"MALE",195
1957807,"MALE",177
3423650,"MALE",173
3773204,"FEMALE",173
5252293,"MALE",169
1625108,"MALE",181
1061681,"FEMALE",165
4730306,"MALE",182
3893544,"MALE",160
3147935,"FEMALE",186
5631583,"FEMALE",161
5655803,"MALE",179
4373746,"MALE",155
1420062,"FEMALE",194
2477899,"FEMALE",171
4329458,"FEMALE",160
4172971,"MALE",173
8763806,"MALE",179
1199017,"FEMALE",165
8194605,"FEMALE",169
2859471,"FEMALE",157
6079899,"FEMALE",149
6157898,"FEMALE",160
1904690,"MALE",181
9818522,"MALE",178
7934075,"MALE",170
6289837,"MALE",187
6154915,"FEMALE",170
6220395,"FEMALE",156
4973179,"MALE",167
1685638,"MALE",165
2146454,"MALE",161
5411124,"MALE",186
6912662,"FEMALE",167
1746841,"FEMALE",164
6147503,"MALE",170
7422058,"MALE",166
7406373,"FEMALE",167
1008025,"MALE",166
2911349,"MALE",147
6599148,"MALE",195
4410557,"FEMALE",162
2191074,"FEMALE",149
7803669,"FEMALE",169
7815474,"FEMALE",159
6210121,"MALE",172
8242853,"MALE",177
2266888,"FEMALE",166
1861927,"MALE",188
7779729,"FEMALE",165
3608414,"FEMALE",171
5425321,"MALE",171
3781656,"FEMALE",165
4292000,"FEMALE",164
1502532,"FEMALE",169
8588790,"FEMALE",170
6263414,"MALE",167
7245236,"FEMALE",160
9568021,"MALE",176
9863591,"FEMALE",152
2575927,"FEMALE",156
1858686,"MALE",186
